11 - 11.3K

"sentiment","message","tweetid"
1,"Deniers gonna deny, but new research puts the last nail in the coffin of the global warming “pause”.…",817077337720291329
1,"AND this motherfucker doesn't believe in climate change i-",817086705622720512
1,"ME: how can I worry about a career when global warming is threatening our very existence? DRIVE THRU: please just pull…",817088861159518213
1,"Deluded deniers yapping on incessantly about pause in global warming - that never existed except in their own fanta…",817123743201918977
1,"30 years ago science said #climate change would shift California's snow to rain, raising flood risk. It's happening.",817140684356362240
1,"we spent the day discussing sexual assault, equality, education, climate change & so much more. i pledge to use my platfor…",817147226359271424
1,"I think we're going to find, with climate change and everything else.. things like global warming and goodness knows what else and the...",817162305536479234
1,"Hey , many people with very good brains agree that climate change is a threat to humanity, be like them a…",817175274131521536
0,"I asked Chance for a glass of water and he said 'omg you're freaking liberal you know global warming is making us run out of water' 🤔",817176344530472962
1,"Which is why Trump was asking for list of scientists working on climate change for Govt.",817185124496326658
-1,"Do you have any actual evidence of a moon landing or global warming? The moon is just a stupid rock that influences tides. #science",817189480356454400
1,"Whoa. Makes sense now why they wanted names of people working on climate change, don't it?",817194001652744192
1,"democrat: i like america trump: ur great i respect u democrat: global warming is serious trump: ur a clown and a los…",817197199519952896
1,"Oh, hey, remember when the transition team asked for names of climate change staff at DOE and women's program staff…",817199500708245505
1,"We have to have a snow day tomorrow, with global warming we won't have many left. Fit 'em in while you can right?",817201600531988480
0,"'Ni**as askin what my insperation was, I say global warming' 😂 -",817209278108987397
1,"The climate change 'hiatus' is bullish*t",817222063496818688
1,"Combine this with the polling of staffers re climate change and womens' rights and you have a fascist state.",817228228867817472
1,"Remember they wanted lists of who worked on gender issues, on climate change Wanted names named Here's why",817240232600797185
0,"If my friends only knew I'm not going to the club w/them tonight cause I got too into reading about parallel universes and global warming. 😂",817255065224298496
0,"Bird shit and tree sap is global warming?",817270659873198080
1,"Sorry deniers, climate change hasn't slowed down this decade",817338137701707776
1,"As we prepare to spend the next 4-8 yrs debating if climate change is real, China just invested $361B in renewables ht…",817364382032207872
1,"Essentially denies global warming, is a supporter of bigotry and racism...",817372519099465728
1,"Pollution in #China is concerning and climate change is urgent and its affects are happening now #kswglobal",817375898504753152
-1,"No no no. Come on Swinney, Democrats invented global warming. Ignore the ice caps melting & swings in temp.",817402342672711680
1,"make 2017 the year we fight against climate change. Eat vegetarian one day a week. buy one less pack of water bottles.…",817429062608125957
1,"If you think global warming is a joke please watch Before The Flood. Unreal doc",817430199801442305
1,"Coachella's profits fund anti-lgbt groups and climate change denial strategy groups but have fun!",817435773670522881
1,"Science loses out to uninformed opinion on climate change – yet again via",817482777360736256
1,"it was dumbfuck Republicans who refused to believe global warming b/c they needed a jacket outside",817483885952937984
1,"He's got a lot more stains like racism, bigotry, climate change denial, misogyny. .....",817497793233383424
-1,"The real global warming based on BHO foreign policy. Fight back for America. Enlist ---->",817508619985924096
1,"I'm starting my 11th year working on climate change, including the last 4 in daily journalism. Today I went to see a coun…",817530123683557376
0,"fuck global warming",817536340850069506
0,"Researcher my next video and found this by some twitter asshat. So presidential. #ICYMI winter ≠ global warming:…",817539893890936832
1,"global warming and climate change is real.",817541061509840896
0,"Esteban Santiago was investigated multiple times by the FBI. Since they didn't find any climate change violations, they…",817545466552324096
1,"To me, our emotional/psychological response is *the* story on climate change. It defines how (and if) we will solve the p…",817559310511308800
-1,"Articles? like global warming articles? This are many and fake too.",817562765493563392
1,"Hopeful thoughts 1)Progress is not linear 2)Much of the world agrees on something - climate change 3)My family is with u!",817572963914387456
1,"How do you not believe in climate change? I don't understand how idiotic you have to be to not believe in climate change",817600844170457090

12.2 - 12.5K
Sentiment,Cleaned Message,ID
1,"Those who claim global warming pause start trend line on top of 1998 El Nino spike. This is a regression no-no!",817607832589635584
1,"With an incoming administration hostile to science and in denial of climate change, this is really, REALLY bad.",817623934946476033
-1,"By not acknowledging that the reports have said that climate change is 300 years away, you're the one denying clima",817627413052006400
1,"Talk about it when you believe in something, especially climate change. Because we need to know that we aren't alon",817643347527356416
0,"I thought this tag line was a good take on denying climate change...",817650203788509184
1,"#nhs crisis as with climate change is of our own making. Too many pointless reorganisations. Too many pointless targets & inspections",817682107921235968
-1,"Can we please stop calling it 'climate change research' and call it what it is: social",817695410672271363
1,"This could be what a global warming tipping point looks like",817696748294520832
0,"Umm global warming .. never heard of that never thought that ummm what is that ?",817712654072614912
0,"Does anyone think global warming is a good thing? I love . I think she's a really interesting artist.",817720056486318082
0,"I'm interested in the relationship between the Internet & climate change, and I really enjoyed an article you wrote in Aug 2013",817735357034795009
-1,"Can you trust the guy offering $25,000 for proof global warming is real?",817740145923358722
1,"Yes, global warming is real. Here's the kind of question that climate scientists are actually trying to answer.",817743522988101633
1,"My column & video look at a crisis linked to climate change: As Trump Denies Climate Change, These Kids Die of It.",817743536934289408
-1,"POTUS called Gov Scott to offer condolences for the attack and to find out where they are on the climate change angle o",817746802673860608
0,"guys, snow isn't real. Government fakes it to promote global warming. Snow scary, warm good.",817748341815709697
0,"That should have been climate change, not image change! Doh!",817754174708400130
-1,"Doomsday forecasters have changed the narrative from the coming ice age, global warming then climate change....they finally picked scenario",817757451592331264
1,"2016 ➡Warmest on record. Defense, business & recreation all accept climate change. #KeepParis",817776699739774976
1,"As Earth gets hotter, scientists break new ground linking climate change to extreme weather #scien",817785257084723200
2,"At $65m, this is the most expensive condo in Miami Beach — but could climate change affect its value?",817793147807862786
2,"Nearly all coral reefs will be ruined by climate change. #environment #climatechange",817794391712505857
1,"To deny climate change is to deny all who are impacted. #Philanthropy and #impinv want to empower a different outc",817816011734913025
1,"We have BIG goals for 2017 to prevent climate change in Waltham. Want to find out more? Tweet us or email WalthamMO",817821667250597888
0,"In ref to Russia tweaking the US election. Very true and applicable to climate change and variety of other touchy i",817823878441410560
1,"Why everyone -and not just liberals- should care about climate change: Katharine Hayhoe:",817830600044322816
1,"Some politicians still refuse to recognize the reality of climate change. It's 2017. That's a disgrace.",817842784539447296
0,"I welcome global warming about now.",817843387932037122
-1,"Some politicians are still using climate change to advance their outdated and disgraced political agendas.",817845636410150912
-1,"Putin is Anti: NWO,climate change,Monsanto & very much Pro Christian.. of course the globalist are going to falsely accu",817847700494438400
1,"Every major scientific society & national academy acknowledges humans are causing #climate change. Here's a new lis",817853231816671232
1,"Flat earthers, fake moon landers, climate change deniers, all lives matter, and supporters all fal",817861081850847233
1,"Instead of writing this crap, Why don't you list all the ways to end global warming.",817865711062319104
1,"Of all the WORLD issues, the most critical is climate change, which could create many many jobs.",817879086051848194
1,"This entire thread about feeling despair over climate change is really important & worth reading",817881343199571968
-1,"90% of scientists studying climate change were paid to falsify their results - still confused",817886026802675712
-1,"According to UNICEF, every 10 min a kid in Yemen dies cuz of U.S. arm sales 2 Saudi Arabia not global warming! hypo",817912728245379072
0,"if global warming real then why im cold",817919732695207936
1,"global warming is real, and caused by humans",817924794947543040
1,"using his Oscar speech to get his message out about climate change",817943912736112640
1,"This man is battling climate change by building artificial glaciers in the Himalayas. Read more:",817947158863286272
0,"yo we should call it climate change!",817959551295098880
1,"The more I read about history the more pragmatic/optimistic I get, but the more I read about climate change I'm just not sure",817965662882660356
1,"so do you believe climate change is a hoax? And the earth is flat? Chemtrails?",817971312240926720
1,"You're not an inventor or a thought leader or anything much at all unless you invent something that stops climate change. Go. Do it.",817974905954144257
0,"Can't confirm the weather now that we're inside global warming.",817989365494415360
0,"Thank you for your open & honest feelings on climate change. We need more people like you, .",818005034856235008
1,"Being able to let this be 'unrecognizable' to previous generations—because of climate change is dangerous. Join the world's",818006232766312448
-1,"Apparently global warming is going to cause problems by.. making the North Atlantic colder, what hold on, what?",818013384658587648
0,"ministri negazionisti del climate change, nemici di ogni controllo sulla finanza, ecc, CHe guerra al",818038013678718977
1,"Maybe should read this, stop being a climate change denier!",818038128204201984
1,"Have you seen how activists are helping to push companies to consider climate change?",818040653170941953
-1,"It’s the facts the BBC leaves out about climate change that are important…",818044807104884740
1,"Scott Pruitt: climate change denier and bedfellow of polluter lobbyists. Reject his nomination as EPA administrator",818093536038031362
0,"Also this storm is global warming maybe probably",818109726411997186
-1,"George Clooney claims that man-made global warming must exist because liberals agree that it exists: #climate",818120749055700993
1,"So much snow it looks like cream! Let’s tackle climate change and safeguard nature’s balance #SDGs",818128309301211136
1,"when are you going to stop being a whiny dumbass and actually start doing something about climate change. Trees use CO2!",818132549801275397
1,"Many of us are in the same boat. ⚡️ “Meteorologist opens up about the struggle with fighting climate change”",818139336038199303
1,"Without #climate change, what are the odds that the worst #drought in California history will be followed by the we",818140477459406848
1,"Scott Pruitt: climate change denier and bedfellow of polluter lobbyists. Reject his nomination as EPA administrator",818140529082986496
1,"#ClimateChange not just about environment. It's about people's health/lives. Denying climate change kills children.",818144961191297025
1,"Your experience in climate change is how I feel about dog training & behavior. Science denial is real, and exhausti",818182342955044864
1,"you deny global warming then all your tweets have no relevance on matter",818200552685400064
2,"Fighting climate change may need stories, not just data",818205957352280064
0,"Everytime Namjoon breathes, he slows down global warming. He re-aligns the Earth. Animals recover from extinction. Deforesta",818208260310368257
-1,"Ya now you are muzzling scientists that have proven the climate change is a scam.",818217233428058112
-1,"Looking to hire a car in Orlando in the summer... Being offered snow tyres as an optional extra. What global warming eh?",818219360120610816
1,"Tillerson: Exxon spent billions DENYING climate change, dealt w/ dictators, NO diplomatic experience.",818220673533362176
1,"how can our snow have melted if climate change isn't real?",818237095609323521
1,"#selfhelp,#survival,#tools Effects of climate change, fourth water revolution is upon us now",818237116748615681
0,"Disregard previous tweet. This comes before everything else. Even health care. Even climate change. No sociopaths",818239436433555456
-1,"Sad news : The #fakenews says global warming killed us all two years ago.",818253987262713856
1,"Reading climate change in the mud on the bottom of Walden Pond--thanks to for a fine piece of science",818264818708844548
1,"In front of eyes, the effects of climate change are here and now.",818289853242765312
-1,"climate change 'activists' are stupid.",818290973906063360
1,"Go on about how global warming is bullshite... #clowncar",818298059251662848
1,"I study ground squirrels and their response to climate change (repro/fitness repercussions) in relation to hibernation e",818312902952226816
0,"Cross-check- and disagree on climate change - warming cause. What do you think?",818317684429516800
0,"yes I do, numbnuts. 4 more years of global warming:)",818318875771236352
-1,"It's freezing and snowing in New York--we need global warming!",818335252099629057
1,"Irony: Those who complain re govt debt hurting next generation are fine w/leaving climate change for that generation to de",818335399340699648
1,"This photo by Kerstin Langenberger shows how polar bears are being affected by climate change.",818337970503712768
1,"By threatening basic human needs, climate change will be a catalyst for instability, migration and conflict.",818350278177079296
1,"The fact that global warming is caused by humans is actually positive. Means we could do stuff about it. Otherwise we'd",818354223217778690
1,"A Republican governor just stood up for clean energy. Because climate change shouldn't be a par",818377882061914112
0,"First good news in 2017- UN declared the Baltic States as Northern European countries. Political climate change!",818386076075249664
-1,"Everybody use aerosol this week! Maybe we can jump-start some global warming.",818433102301241344
1,"climate change denial e.g. retaining supreme power over saving our planet. I admire what you guys have done. Admirable.",818437117013622785
1,"Climate change, myth and religion: Fighting climate change may need stories, not just data - #climatechan",818447530140647424
1,"Without action on climate change, say goodbye to polar bears - #ClimateChange",818461749099843584
1,"What to say to a climate change skeptic",818467524069167108
1,"It's obscene. We're all reminded of climate change daily. Nuclear plant workers are DIRECTLY FIGHTING more than most for h",818469746207244289
1,"All the risks of climate change, in a single graph:",818473088924798976
-1,"#ThingsTrumpThinksAreOverrated climate change (which is utter and complete bullshit)",818491498748485636
-1,"That damned global warming with all that snow and ice",818496909983805440
1,"Meet Godfrey he think that if it snows in Turkey climate change is a myth Godfrey is a #ukip bod .. this explains",818501366536609793
-1,"pro-leftest agenda including global warming and the Palestinians.",818503400270794752
1,"If a big natural disaster ever happened, climate change deniers would sneak onto the lifeboat before women and kids like th",818532628651393024
2,"Listen to Dr Kevin Cowtan's interview on climate change in the form of warmer oceans (at 01:05:36)",818538093947064321
1,"The Star wants Trudeau to demand action on labor rights, climate change in a rev",818543976324087809
0,"They push gun control, but glorify guns in their movies. They cry about climate change & fly on their private jets. #Ho",818548925967859712
1,"which was a decision you had no part of its expanding to fight climate change #goelectric",818548944510844928
1,"Scott Pruitt: climate change denier and bedfellow of polluter lobbyists. Reject his nomination as EPA administrator",818566708340387840
0,"i can't believe ed sheeran stopped global warming and ended pollution",818568839139098624
1,"When u ask him what the leading cause of climate change is and he says 'animal agriculture'",818588569979801601
-1,"More brutal global warming in Colorado today",818588731481489412
1,"NOAA Report: 2016 was 2nd hottest year in history. One more reason to fight climate change deniers in Trump Admin >",818597940830801920
1,"U saying bringing back manufacturing jobs and global warming isn't real is not being out of touch with reality?",818602844416708608
1,"26 before and after images of climate change: Since the election, leaders of the environmental movement and",818603964019003392
-1,"Is there any kind of weather that global warming isn't responsible for? How convenient.",818605135253348353
1,"NatGeo: Maps and visualizations of changes in the Arctic make it clear that global warming is no hoax",818606171372322817
1,"Polar bears doomed unless we humans curb climate change",818621512630620161
1,"Maps and visualizations of changes in the Arctic make it clear that global warming is... by #NatGeo via",818626338349318144
1,"You and your fuckery idiots just elected a climate change denier, and you believe shit like this? How much fucking",818637532451569664
1,"How to take action on climate change and not just read about it:",818638746786693120
2,"Sanders: I agree with 'overwhelming majority of scientists who believe that climate change is real' #SandersTownHall",818647777429196801
1,"5 tech innovations that could save us from #climate change #wef17",818652782982856705
1,"'What's harder? Convincing a Trump supporter that climate change is real or convincing Mello gang that Deadmau5 is better?'",818670240305475584
0,"Oh! Glorious space art, with the climate change and political issues occurring in the world these days,",818671391381786625
1,"We stood strong today at 's office in Doral to tell him to reject Trump's climate change denying cabinet",818672720334336001
-1,"global warming is the biggest crock of shit ever uttered a scam for control and $$",818681854903492609
-1,"Where the hell is global warming when you need it?",818685360792289280
1,"#flu dramatic climate changes in India favouring infectious diseases to grow. #stayprotected",818700677467832324
1,"I count, mark, and track alligators to predict how their populations will respond to climate change and harvest pre",818732728489279488
1,"call your senators: Tell Them to block Trump’s cabinet of hate, climate change denial, & Wall Street greed",818738526556721152
1,"- No Tillerson! - conflicts of interest, wants fewer sanctions on Russia, denier of climate change",818745897697902592
1,"Agriculture across Africa must undergo a significant transformation to meet the multiple challenges of climate change, food insecurity, mal",818745931034075137
1,"discussing impact of climate change on fisheries migration & survival The sound of water via",818758521181339650
1,"Save the bears.... & humans. Without action on climate change, say goodbye to polar bears",818768541918830593
-1,"I hear they want to protect polar bears from “climate change” good one, fro",818781636296904704
1,"How bucking climate change accord would hinder fight against HIV/AIDS",818793420550447104
2,"Ready for flooding: Boston analyzes how to tackle climate change",818805657373700096
-1,"Going where? One last joyride on taxpayers dime. Will global warming zealots chastise him for the carbon emissions?",818806738447003648
1,"Turnbull's 'legacy' - pension cuts, climate change fight abandoned, ditto the republic, spineless on Ley, but attacks",818826365772255232
0,"I'm frightened by this as evidence of climate change, but pleased at less social pressure to participate in expensi",818832564177817602
0,"We now have to say 'extreme severities in weather events' 😂😂😂 that's how we're gonna sell climate change to ol' boy",818832592782901248
1,"It's 40 degrees on a winter morning in Utah but global warming is a conspiracy created by the Chinese",818835181343674370
0,"She's back! Dame Vivienne's first collection for London Fashion Week Men's raised the temperature on climate change",818848393485287424
1,"Everything we need to know about the effects of climate change in one terrifying graph.",818854191892467712
1,"While Mr. Trump and his cabinet nominees deny the reality of climate change, people throughout the world are suffering and",818876057575165952
2,"Trump's trade policy is 'economic equivalent' to denying climate change, Larry Summers says",818877308631126016
1,"Sessions is an unqualified anti-civil rights, climate change denying bigot who should NOT be our AG! #stopsessions",818879817445756928
1,"He claims the planet is cooling and questions climate change. Who is...our next energy secretary?",818882291292372992
1,"Want to change the mind of a global warming denier? More data probably won't help.",818888532949344256
1,"The urgency of acting to mitigate climate change is real and cannot be ignored:'... by #Avaaz via",818889700157063169
1,"“Only the second warmest? That means global temperatures are falling!” - An anthropogenic climate change denialist.",818890844157657091
1,"The ocean is home to treasure troves of biodiversity, and protecting these areas builds resilience to climate change",818896790145548289
0,"My Atta turned into chapati due to global warming, am scared about my Icecream...if it turns to kesar milk",818908276628692992
-1,"Why is Whitehouse asking Sessions about climate change? Going to arrest Mother Nature?!",818931573261299712
0,"don't make stereotypes. She might believe in some kind of climate change",818937192395501568
0,"Cali's 'endless global warming' drought over? How? Storms are making a dent in California's drought; 7 feet of snow",818970127920205826
1,"Animal lover? Concerned about climate change? Want to be healthier? #GoVegan for Jan! Lots of support at",818973594143379456
1,"Don't talk to me about global climate change if you eat meat, it's like drilling a hole in your boat and complaining about",818977305875939332
1,"POTUS: 'Without bolder action, our children won't have time to debate the existence of climate change.' #ObamaFarewell",819008942768537600
2,"Obama on climate change: 'To simply deny the problem not only betrays future generations, it betrays the essential",819010054351372288
1,"#ObamaFarewell: Take the challenge of climate change. We've halved our dependence on foreign oil and doubled our so",819010084231467008
2,"“Without bolder action, our children won’t have time to debate the existence of climate change.” -- President Obama",819011130161004544
1,"'Our children won't have time to debate the existance of climate change. They'll be busy dealing with its effects.' THANK YO",819012356130897920
1,"Yes it is called climate change? What are you doing about it?",819013407814787072
1,"“Without bolder action, our children won’t have time to debate...climate change; they’ll be busy dealing with its e",819017042686787586
1,"Thanks for covering & 's #GuerrillaArchiving event to save climate change data",819019452926881792
0,"*presidents that believe in climate change >>>> 😍😍😫😫😫💯💯👌🏽",819020693287424001
1,"Denying climate change '​betrays future generations; it betrays essential spirit of innovation & practical problem-solving'​ #F",819025214067576832
2,"Obama on climate change: 'we can and should argue about the best approach … but to simply deny the problem ... betr",819047615102910464
1,"“Without bolder action, our children won’t have time to debate...climate change; they’ll be busy dealing with its effects'",819053127609548800
1,"if somebody really wants climate change they should take a look in the mirror first before pointing fingers at others",819065743266476032
1,"The science couldn't be clearer - we owe it to our kids to do everything we can to combat climate change.",819077671858688000
1,"All the risks of climate change, in a single graph - Vox via thanks",819077810857934848
1,"We can limit global warming to 1.5°C if we do these things in the next ten years Good list. v",819086747598352384
0,"you can't put climate change on 19 inch spinning rims to be fair.",819086834261180416
1,"Exxon knew of climate change in 1981 & still funded deniers! #cdnpoli #onpoli #abpoli",819101533996535808
1,"I love that there are people who deny climate change. I deny calories, not gonna stop me from getting tits though is it?",819115637436018688
0,"Very interesting on communicating climate change. Via 'Global warming sounds scarier than climate change'",819128054178082816
0,"this climate change, world is warming huh?",819143598071541760
1,"Why aren't all Govt buildings solar panelled? Would be a start to fighting climate change and becoming carb",819144833499435008
1,"For many cold adapted species ravaged by decades of habitat loss & degredation climate change is a bridge too far",819144908577669120
1,"'To deny [climate change] betrays the essential spirit of this nation--the practical problem solving which guided our founde",819147495217500160
1,"stories cover the crippling legacy of genocide, creeping borders, walking thru climate change & more",819152669814222848
-1,"'global warming' Hoax",819155368974512128
1,"Well ACTUALLY Paul I think what's more concerning is run away global warming, rising sea levels and..",819160550965989377
0,"did you know Rothschild stole $67 trillion from Barack Obama climate change in 2012.JEWISH MAFIA ROBBED ALMOST 50% OF U.S.",819162864879628288
-1,"#alberta #carbontax Thanks NDP! You carbon tax is doing magic. Life is bitter cold in AB. Finally global warming is gone by taxing air !",819180422701555712
1,"My new post: What Rex Tillerson believes about climate change & what senators should ask him",819186266747129857
1,"Rex Tillerson funded climate change deniers for 27 years despite Exxon’s knowledge of climate change in 1981. #rejectrex",819195214698942464

12.5 - 12.8K
Sentiment,Cleaned Message,ID
1,"Those who claim global warming pause start trend line on top of 1998 El Nino spike. This is a regression no-no!",817607832589635584
1,"With an incoming administration hostile to science and in denial of climate change, this is really, REALLY bad.",817623934946476033
-1,"By not acknowledging that the reports have said that climate change is 300 years away, you're the one denying clima",817627413052006400
1,"Talk about it when you believe in something, especially climate change. Because we need to know that we aren't alon",817643347527356416
0,"I thought this tag line was a good take on denying climate change...",817650203788509184
1,"#nhs crisis as with climate change is of our own making. Too many pointless reorganisations. Too many pointless targets & inspections",817682107921235968
-1,"Can we please stop calling it 'climate change research' and call it what it is: social",817695410672271363
1,"This could be what a global warming tipping point looks like",817696748294520832
0,"Umm global warming .. never heard of that never thought that ummm what is that ?",817712654072614912
0,"Does anyone think global warming is a good thing? I love . I think she's a really interesting artist.",817720056486318082
0,"I'm interested in the relationship between the Internet & climate change, and I really enjoyed an article you wrote in Aug 2013",817735357034795009
-1,"Can you trust the guy offering $25,000 for proof global warming is real?",817740145923358722
1,"Yes, global warming is real. Here's the kind of question that climate scientists are actually trying to answer.",817743522988101633
1,"My column & video look at a crisis linked to climate change: As Trump Denies Climate Change, These Kids Die of It.",817743536934289408
-1,"POTUS called Gov Scott to offer condolences for the attack and to find out where they are on the climate change angle o",817746802673860608
0,"guys, snow isn't real. Government fakes it to promote global warming. Snow scary, warm good.",817748341815709697
0,"That should have been climate change, not image change! Doh!",817754174708400130
-1,"Doomsday forecasters have changed the narrative from the coming ice age, global warming then climate change....they finally picked scenario",817757451592331264
1,"2016 ➡Warmest on record. Defense, business & recreation all accept climate change. #KeepParis",817776699739774976
1,"As Earth gets hotter, scientists break new ground linking climate change to extreme weather #scien",817785257084723200
1,"Nearly all coral reefs will be ruined by climate change. #environment #climatechange",817794391712505857
1,"To deny climate change is to deny all who are impacted. #Philanthropy and #impinv want to empower a different outc",817816011734913025
1,"We have BIG goals for 2017 to prevent climate change in Waltham. Want to find out more? Tweet us or email WalthamMO",817821667250597888
0,"In ref to Russia tweaking the US election. Very true and applicable to climate change and variety of other touchy i",817823878441410560
1,"Why everyone -and not just liberals- should care about climate change: Katharine Hayhoe:",817830600044322816
1,"Some politicians still refuse to recognize the reality of climate change. It's 2017. That's a disgrace.",817842784539447296
0,"I welcome global warming about now.",817843387932037122
-1,"Some politicians are still using climate change to advance their outdated and disgraced political agendas.",817845636410150912
-1,"Putin is Anti: NWO,climate change,Monsanto & very much Pro Christian.. of course the globalist are going to falsely accu",817847700494438400
1,"Every major scientific society & national academy acknowledges humans are causing #climate change. Here's a new lis",817853231816671232
1,"Flat earthers, fake moon landers, climate change deniers, all lives matter, and supporters all fal",817861081850847233
1,"Instead of writing this crap, Why don't you list all the ways to end global warming.",817865711062319104
1,"Of all the WORLD issues, the most critical is climate change, which could create many many jobs.",817879086051848194
1,"This entire thread about feeling despair over climate change is really important & worth reading",817881343199571968
-1,"90% of scientists studying climate change were paid to falsify their results - still confused",817886026802675712
-1,"According to UNICEF, every 10 min a kid in Yemen dies cuz of U.S. arm sales 2 Saudi Arabia not global warming! hypo",817912728245379072
0,"if global warming real then why im cold",817919732695207936
1,"global warming is real, and caused by humans",817924794947543040
1,"using his Oscar speech to get his message out about climate change",817943912736112640
1,"This man is battling climate change by building artificial glaciers in the Himalayas. Read more:",817947158863286272
0,"yo we should call it climate change!",817959551295098880
1,"The more I read about history the more pragmatic/optimistic I get, but the more I read about climate change I'm just not sure",817965662882660356
1,"so do you believe climate change is a hoax? And the earth is flat? Chemtrails?",817971312240926720
1,"You're not an inventor or a thought leader or anything much at all unless you invent something that stops climate change. Go. Do it.",817974905954144257
0,"Can't confirm the weather now that we're inside global warming.",817989365494415360
0,"Thank you for your open & honest feelings on climate change. We need more people like you, .",818005034856235008
1,"Being able to let this be 'unrecognizable' to previous generations—because of climate change is dangerous. Join the world's",818006232766312448
-1,"Apparently global warming is going to cause problems by.. making the North Atlantic colder, what hold on, what?",818013384658587648
0,"ministri negazionisti del climate change, nemici di ogni controllo sulla finanza, ecc, CHe guerra al",818038013678718977
1,"Maybe should read this, stop being a climate change denier!",818038128204201984
1,"Have you seen how activists are helping to push companies to consider climate change?",818040653170941953
-1,"It’s the facts the BBC leaves out about climate change that are important…",818044807104884740
1,"Scott Pruitt: climate change denier and bedfellow of polluter lobbyists. Reject his nomination as EPA administrator",818093536038031362
0,"Also this storm is global warming maybe probably",818109726411997186
-1,"George Clooney claims that man-made global warming must exist because liberals agree that it exists: #climate",818120749055700993
1,"So much snow it looks like cream! Let’s tackle climate change and safeguard nature’s balance #SDGs",818128309301211136
1,"when are you going to stop being a whiny dumbass and actually start doing something about climate change. Trees use CO2!",818132549801275397
1,"Many of us are in the same boat. ⚡️ “Meteorologist opens up about the struggle with fighting climate change”",818139336038199303
1,"Without #climate change, what are the odds that the worst #drought in California history will be followed by the we",818140477459406848
1,"#ClimateChange not just about environment. It's about people's health/lives. Denying climate change kills children.",818144961191297025
1,"Your experience in climate change is how I feel about dog training & behavior. Science denial is real, and exhausti",818182342955044864
1,"you deny global warming then all your tweets have no relevance on matter",818200552685400064
1,"Fighting climate change may need stories, not just data",818205957352280064
0,"Everytime Namjoon breathes, he slows down global warming. He re-aligns the Earth. Animals recover from extinction. Deforesta",818208260310368257
-1,"Ya now you are muzzling scientists that have proven the climate change is a scam.",818217233428058112
-1,"Looking to hire a car in Orlando in the summer... Being offered snow tyres as an optional extra. What global warming eh?",818219360120610816
1,"Tillerson: Exxon spent billions DENYING climate change, dealt w/ dictators, NO diplomatic experience.",818220673533362176
1,"how can our snow have melted if climate change isn't real?",818237095609323521
1,"#selfhelp,#survival,#tools Effects of climate change, fourth water revolution is upon us now",818237116748615681
0,"Disregard previous tweet. This comes before everything else. Even health care. Even climate change. No sociopaths",818239436433555456
-1,"Sad news : The #fakenews says global warming killed us all two years ago.",818253987262713856
1,"Reading climate change in the mud on the bottom of Walden Pond--thanks to for a fine piece of science",818264818708844548
1,"In front of eyes, the effects of climate change are here and now.",818289853242765312
-1,"climate change 'activists' are stupid.",818290973906063360
1,"Go on about how global warming is bullshite... #clowncar",818298059251662848
1,"I study ground squirrels and their response to climate change (repro/fitness repercussions) in relation to hibernation e",818312902952226816
0,"Cross-check- and disagree on climate change - warming cause. What do you think?",818317684429516800
0,"yes I do, numbnuts. 4 more years of global warming:)",818318875771236352
-1,"It's freezing and snowing in New York--we need global warming!",818335252099629057
1,"Irony: Those who complain re govt debt hurting next generation are fine w/leaving climate change for that generation to de",818335399340699648
1,"This photo by Kerstin Langenberger shows how polar bears are being affected by climate change.",818337970503712768
1,"By threatening basic human needs, climate change will be a catalyst for instability, migration and conflict.",818350278177079296
1,"The fact that global warming is caused by humans is actually positive. Means we could do stuff about it. Otherwise we'd",818354223217778690
1,"A Republican governor just stood up for clean energy. Because climate change shouldn't be a par",818377882061914112
0,"First good news in 2017- UN declared the Baltic States as Northern European countries. Political climate change!",818386076075249664
-1,"Everybody use aerosol this week! Maybe we can jump-start some global warming.",818433102301241344
1,"climate change denial e.g. retaining supreme power over saving our planet. I admire what you guys have done. Admirable.",818437117013622785
1,"Climate change, myth and religion: Fighting climate change may need stories, not just data - #climatechan",818447530140647424
1,"Without action on climate change, say goodbye to polar bears - #ClimateChange",818461749099843584
1,"What to say to a climate change skeptic",818467524069167108
1,"It's obscene. We're all reminded of climate change daily. Nuclear plant workers are DIRECTLY FIGHTING more than most for h",818469746207244289
1,"All the risks of climate change, in a single graph:",818473088924798976
-1,"#ThingsTrumpThinksAreOverrated climate change (which is utter and complete bullshit)",818491498748485636
-1,"That damned global warming with all that snow and ice",818496909983805440
1,"Meet Godfrey he think that if it snows in Turkey climate change is a myth Godfrey is a #ukip bod .. this explains",818501366536609793
-1,"pro-leftest agenda including global warming and the Palestinians.",818503400270794752
1,"If a big natural disaster ever happened, climate change deniers would sneak onto the lifeboat before women and kids like th",818532628651393024
1,"Listen to Dr Kevin Cowtan's interview on climate change in the form of warmer oceans (at 01:05:36)",818538093947064321
1,"The Star wants Trudeau to demand action on labor rights, climate change in a rev",818543976324087809
0,"They push gun control, but glorify guns in their movies. They cry about climate change & fly on their private jets. #Ho",818548925967859712
1,"which was a decision you had no part of its expanding to fight climate change #goelectric",818548944510844928
0,"i can't believe ed sheeran stopped global warming and ended pollution",818568839139098624
1,"When u ask him what the leading cause of climate change is and he says 'animal agriculture'",818588569979801601
-1,"More brutal global warming in Colorado today",818588731481489412
1,"NOAA Report: 2016 was 2nd hottest year in history. One more reason to fight climate change deniers in Trump Admin >",818597940830801920
